oslid,csign,Actual,csignLabel,validLabel(T_F),cdli_label
o0000216,http://www.wikidata.org/entity/Q87555528,𒄐,𒄐,,
o0000217,http://www.wikidata.org/entity/Q87555530,𒄑,𒄑,,
o0001363,http://www.wikidata.org/entity/Q87555533,𒄒,𒄒,,
o0001406,http://www.wikidata.org/entity/Q87555535,𒄓,𒄓,,
o0001407,http://www.wikidata.org/entity/Q87555538,𒄔,𒄔,,
o0000218,http://www.wikidata.org/entity/Q87555540,𒄕,𒄕,,
o0000221,http://www.wikidata.org/entity/Q87555542,𒄖,𒄖,,
o0001412,http://www.wikidata.org/entity/Q87555544,𒄗,𒄗,,
o0000230,http://www.wikidata.org/entity/Q87555547,𒄘,𒄘,,
o0001431,http://www.wikidata.org/entity/Q87555549,𒄙,𒄙,,
o0001432,http://www.wikidata.org/entity/Q87555551,𒄚,𒄚,,
o0001433,http://www.wikidata.org/entity/Q87555552,𒄛,𒄛,,
o0001428,http://www.wikidata.org/entity/Q87555554,𒄜,𒄜,,
o0000231,http://www.wikidata.org/entity/Q87555556,𒄝,𒄝,,
o0000222,http://www.wikidata.org/entity/Q87555559,𒄞,𒄞,,
o0001419,http://www.wikidata.org/entity/Q87555560,𒄟,𒄟,,
o0001422,http://www.wikidata.org/entity/Q87555563,𒄠,𒄠,,
o0001414,http://www.wikidata.org/entity/Q87555565,𒄡,𒄡,,
o0000224,http://www.wikidata.org/entity/Q87555566,𒄢,𒄢,,
o0000225,http://www.wikidata.org/entity/Q87555568,𒄣,𒄣,,
o0001424,http://www.wikidata.org/entity/Q87555571,𒄤,𒄤,,
o0000226,http://www.wikidata.org/entity/Q87555573,𒄥,𒄥,,
o0000229,http://www.wikidata.org/entity/Q87555575,𒄦,𒄦,,
o0000227,http://www.wikidata.org/entity/Q87555577,𒄧,𒄧,,
o0000228,http://www.wikidata.org/entity/Q87555579,𒄨,𒄨,,
o0000232,http://www.wikidata.org/entity/Q16840671,𒄩,𒄩,,
o0000234,http://www.wikidata.org/entity/Q87555583,𒄪,𒄪,,
o0000233,http://www.wikidata.org/entity/Q87555585,𒄫,𒄫,,
o0000236,http://www.wikidata.org/entity/Q87555588,𒄬,𒄬,,
o0000237,http://www.wikidata.org/entity/Q87555589,𒄭,𒄭,,
o0001447,http://www.wikidata.org/entity/Q87555592,𒄮,𒄮,,
o0001452,http://www.wikidata.org/entity/Q87555594,𒄯,𒄯,,
o0001453,http://www.wikidata.org/entity/Q87555597,𒄰,𒄰,,
o0001454,http://www.wikidata.org/entity/Q87555599,𒄱,𒄱,,
o0001455,http://www.wikidata.org/entity/Q87555601,𒄲,𒄲,,
o0001456,http://www.wikidata.org/entity/Q87555602,𒄳,𒄳,,
o0001462,http://www.wikidata.org/entity/Q87555604,𒄴,𒄴,,
o0001464,http://www.wikidata.org/entity/Q87555606,𒄵,𒄵,,
o0028114,http://www.wikidata.org/entity/Q87555609,𒄶,𒄶,,
o0000239,http://www.wikidata.org/entity/Q87555612,𒄷,𒄷,,
o0000240,http://www.wikidata.org/entity/Q87555613,𒄸,𒄸,,
o0001473,http://www.wikidata.org/entity/Q87555616,𒄹,𒄹,,
o0001474,http://www.wikidata.org/entity/Q87555618,𒄺,𒄺,,
o0001475,http://www.wikidata.org/entity/Q87555620,𒄻,𒄻,,
o0001476,http://www.wikidata.org/entity/Q87555622,𒄼,𒄼,,
o0001477,http://www.wikidata.org/entity/Q87555624,𒄽,𒄽,,
o0000241,http://www.wikidata.org/entity/Q87555626,𒄾,𒄾,,
o0000242,http://www.wikidata.org/entity/Q87555628,𒄿,𒄿,,
o0001478,http://www.wikidata.org/entity/Q87555630,𒅀,𒅀,,
o0000244,http://www.wikidata.org/entity/Q87555632,𒅁,𒅁,,
o0000245,http://www.wikidata.org/entity/Q87555633,𒅂,𒅂,,
o0001482,http://www.wikidata.org/entity/Q87555636,𒅃,𒅃,,
o0000645,http://www.wikidata.org/entity/Q87555638,𒅄,𒅄,,
o0000246,http://www.wikidata.org/entity/Q87555640,𒅅,𒅅,,
o0000247,http://www.wikidata.org/entity/Q87555641,𒅆,𒅆,,
o0001487,http://www.wikidata.org/entity/Q87555643,𒅇,𒅇,,
o0001510,http://www.wikidata.org/entity/Q87555645,𒅈,𒅈,,
o0001483,http://www.wikidata.org/entity/Q87555648,𒅉,𒅉,,
o0000248,http://www.wikidata.org/entity/Q87555649,𒅊,𒅊,,
o0000249,http://www.wikidata.org/entity/Q87555651,𒅋,𒅋,,
o0001524,http://www.wikidata.org/entity/Q87555654,𒅌,𒅌,,
o0000252,http://www.wikidata.org/entity/Q87555655,𒅍,𒅍,,
o0000254,http://www.wikidata.org/entity/Q87555658,𒅎,𒅎,,
o0001549,http://www.wikidata.org/entity/Q87555660,𒅏,𒅏,,
o0001529,http://www.wikidata.org/entity/Q87555663,𒅐,𒅐,,
o0001548,http://www.wikidata.org/entity/Q87555664,𒅑,𒅑,,
o0000649,http://www.wikidata.org/entity/Q87555667,𒅒,𒅒,,
o0000255,http://www.wikidata.org/entity/Q87555669,𒅓,𒅓,,
o0000256,http://www.wikidata.org/entity/Q87555671,𒅔,𒅔,,
o0000257,http://www.wikidata.org/entity/Q87555672,𒅕,𒅕,,
o0000259,http://www.wikidata.org/entity/Q87555674,𒅖,𒅖,,
o0000260,http://www.wikidata.org/entity/Q16851276,𒅗,𒅗,,
o0001611,http://www.wikidata.org/entity/Q87555678,𒅘,𒅘,,
o0001610,http://www.wikidata.org/entity/Q87555679,𒅙,𒅙,,
o0001593,http://www.wikidata.org/entity/Q87555681,𒅚,𒅚,,
o0001612,http://www.wikidata.org/entity/Q87555683,𒅛,𒅛,,
o0001613,http://www.wikidata.org/entity/Q87555684,𒅜,𒅜,,
o0001614,http://www.wikidata.org/entity/Q87555686,𒅝,𒅝,,
o0002555,http://www.wikidata.org/entity/Q87555688,𒅞,𒅞,,
o0001616,http://www.wikidata.org/entity/Q87555690,𒅟,𒅟,,
o0000777,http://www.wikidata.org/entity/Q87555691,𒅠,𒅠,,
o0001622,http://www.wikidata.org/entity/Q87555693,𒅡,𒅡,,
o0001628,http://www.wikidata.org/entity/Q87555695,𒅢,𒅢,,
o0001624,http://www.wikidata.org/entity/Q87555697,𒅣,𒅣,,
o0001626,http://www.wikidata.org/entity/Q87555699,𒅤,𒅤,,
o0001627,http://www.wikidata.org/entity/Q87555700,𒅥,𒅥,,
o0001594,http://www.wikidata.org/entity/Q87555702,𒅦,𒅦,,
o0001631,http://www.wikidata.org/entity/Q87555704,𒅧,𒅧,,
o0001630,http://www.wikidata.org/entity/Q87555705,𒅨,𒅨,,
o0001595,http://www.wikidata.org/entity/Q87555709,𒅩,𒅩,,
o0001632,http://www.wikidata.org/entity/Q87555712,𒅪,𒅪,,
o0001635,http://www.wikidata.org/entity/Q87555714,𒅫,𒅫,,
o0001634,http://www.wikidata.org/entity/Q87555716,𒅬,𒅬,,
o0002566,http://www.wikidata.org/entity/Q87555718,𒅭,𒅭,,
o0001638,http://www.wikidata.org/entity/Q87555719,𒅮,𒅮,,
o0001639,http://www.wikidata.org/entity/Q87555722,𒅯,𒅯,,
o0001643,http://www.wikidata.org/entity/Q87555724,𒅰,𒅰,,
o0001641,http://www.wikidata.org/entity/Q87555727,𒅱,𒅱,,
o0001645,http://www.wikidata.org/entity/Q87555730,𒅲,𒅲,,
o0001647,http://www.wikidata.org/entity/Q87555732,𒅳,𒅳,,
o0001648,http://www.wikidata.org/entity/Q87555734,𒅴,𒅴,,
o0001598,http://www.wikidata.org/entity/Q87555736,𒅵,𒅵,,
o0001601,http://www.wikidata.org/entity/Q87555739,𒅶,𒅶,,
o0001603,http://www.wikidata.org/entity/Q87555741,𒅷,𒅷,,
o0002282,http://www.wikidata.org/entity/Q87555742,𒅸,𒅸,,
o0001604,http://www.wikidata.org/entity/Q87555744,𒅹,𒅹,,
o0001650,http://www.wikidata.org/entity/Q87555747,𒅺,𒅺,,
o0001651,http://www.wikidata.org/entity/Q87555749,𒅻,𒅻,,
o0001653,http://www.wikidata.org/entity/Q87555752,𒅼,𒅼,,
o0001654,http://www.wikidata.org/entity/Q87555754,𒅽,𒅽,,
o0001656,http://www.wikidata.org/entity/Q87555756,𒅾,𒅾,,
o0001655,http://www.wikidata.org/entity/Q87555757,𒅿,𒅿,,
o0001645,http://www.wikidata.org/entity/Q87555759,𒆀,𒆀,,
o0001674,http://www.wikidata.org/entity/Q87555761,𒆁,𒆁,,
o0001675,http://www.wikidata.org/entity/Q87555762,𒆂,𒆂,,
o0001676,http://www.wikidata.org/entity/Q87555763,𒆃,𒆃,,
o0001657,http://www.wikidata.org/entity/Q87555764,𒆄,𒆄,,
o0001658,http://www.wikidata.org/entity/Q87555766,𒆅,𒆅,,
o0001659,http://www.wikidata.org/entity/Q87555768,𒆆,𒆆,,
o0001666,http://www.wikidata.org/entity/Q87555770,𒆇,𒆇,,
o0001668,http://www.wikidata.org/entity/Q87555772,𒆈,𒆈,,
o0001662,http://www.wikidata.org/entity/Q87555774,𒆉,𒆉,,
o0001663,http://www.wikidata.org/entity/Q87555776,𒆊,𒆊,,
o0001667,http://www.wikidata.org/entity/Q87555777,𒆋,𒆋,,
o0001671,http://www.wikidata.org/entity/Q87555779,𒆌,𒆌,,
o0000277,http://www.wikidata.org/entity/Q87555781,𒆍,𒆍,,
o0001677,http://www.wikidata.org/entity/Q87555784,𒆎,𒆎,,
o0000263,http://www.wikidata.org/entity/Q87555785,𒆏,𒆏,,
o0000265,http://www.wikidata.org/entity/Q87555788,𒆐,𒆐,,
o0000266,http://www.wikidata.org/entity/Q87555790,𒆑,𒆑,,
o0000267,http://www.wikidata.org/entity/Q87555792,𒆒,𒆒,,
o0000319,http://www.wikidata.org/entity/Q87555793,𒆓,𒆓,,
o0000268,http://www.wikidata.org/entity/Q87555793,𒆓,𒆓,,
o0001571,http://www.wikidata.org/entity/Q87555795,𒆔,𒆔,,
o0000269,http://www.wikidata.org/entity/Q87555797,𒆕,𒆕,,
o0001575,http://www.wikidata.org/entity/Q87555799,𒆖,𒆖,,
o0000270,http://www.wikidata.org/entity/Q87555801,𒆗,𒆗,,
o0001578,http://www.wikidata.org/entity/Q87555802,𒆘,𒆘,,
o0001576,http://www.wikidata.org/entity/Q87555805,𒆙,𒆙,,
o0000272,http://www.wikidata.org/entity/Q87555807,𒆚,𒆚,,
o0000273,http://www.wikidata.org/entity/Q87555809,𒆛,𒆛,,
o0000275,http://www.wikidata.org/entity/Q87555811,𒆜,𒆜,,
o0001581,http://www.wikidata.org/entity/Q87555813,𒆝,𒆝,,
o0000625,http://www.wikidata.org/entity/Q87555814,𒆞,𒆞,,
o0000278,http://www.wikidata.org/entity/Q87555817,𒆟,𒆟,,
o0000279,http://www.wikidata.org/entity/Q87555819,𒆠,𒆠,,
o0001741,http://www.wikidata.org/entity/Q87555821,𒆡,𒆡,,
o0001743,http://www.wikidata.org/entity/Q87555823,𒆢,𒆢,,
o0001742,http://www.wikidata.org/entity/Q87555826,𒆣,𒆣,,
o0000281,http://www.wikidata.org/entity/Q87555828,𒆤,𒆤,,
o0000282,http://www.wikidata.org/entity/Q87555831,𒆥,𒆥,,
o0000284,http://www.wikidata.org/entity/Q87555835,𒆦,𒆦,,
o0000286,http://www.wikidata.org/entity/Q87555836,𒆧,𒆧,,
o0000285,http://www.wikidata.org/entity/Q87555841,𒆨,𒆨,,
o0001740,http://www.wikidata.org/entity/Q87555843,𒆩,𒆩,,
o0000289,http://www.wikidata.org/entity/Q87555846,𒆪,𒆪,,
o0001746,http://www.wikidata.org/entity/Q87555847,𒆫,𒆫,,
o0000296,http://www.wikidata.org/entity/Q87555850,𒆬,𒆬,,
o0000297,http://www.wikidata.org/entity/Q87555853,𒆭,𒆭,,
o0000297,http://www.wikidata.org/entity/Q87555856,𒆮,𒆮,,
o0000299,http://www.wikidata.org/entity/Q87555859,𒆯,𒆯,,
o0000291,http://www.wikidata.org/entity/Q87555860,𒆰,𒆰,,
o0000292,http://www.wikidata.org/entity/Q87555863,𒆱,𒆱,,
o0000293,http://www.wikidata.org/entity/Q87555865,𒆲,𒆲,,
o0000294,http://www.wikidata.org/entity/Q87555867,𒆳,𒆳,,
o0001762,http://www.wikidata.org/entity/Q87555868,𒆴,𒆴,,
o0000295,http://www.wikidata.org/entity/Q87555871,𒆵,𒆵,,
o0000300,http://www.wikidata.org/entity/Q87555874,𒆶,𒆶,,
o0000305,http://www.wikidata.org/entity/Q87555876,𒆷,𒆷,,
o0000306,http://www.wikidata.org/entity/Q87555879,𒆸,𒆸,,
o0001800,http://www.wikidata.org/entity/Q87555881,𒆹,𒆹,,
o0001775,http://www.wikidata.org/entity/Q87555885,𒆺,𒆺,,
o0001776,http://www.wikidata.org/entity/Q87555886,𒆻,𒆻,,
o0001777,http://www.wikidata.org/entity/Q87555888,𒆼,𒆼,,
o0001798,http://www.wikidata.org/entity/Q87555891,𒆽,𒆽,,
o0001799,http://www.wikidata.org/entity/Q87555894,𒆾,𒆾,,
o0001802,http://www.wikidata.org/entity/Q87555896,𒆿,𒆿,,
o0001804,http://www.wikidata.org/entity/Q87555898,𒇀,𒇀,,
o0001805,http://www.wikidata.org/entity/Q87555900,𒇁,𒇁,,
o0001806,http://www.wikidata.org/entity/Q87555901,𒇂,𒇂,,
o0001807,http://www.wikidata.org/entity/Q87555903,𒇃,𒇃,,
o0001809,http://www.wikidata.org/entity/Q87555905,𒇄,𒇄,,
o0001808,http://www.wikidata.org/entity/Q87555908,𒇅,𒇅,,
o0001811,http://www.wikidata.org/entity/Q87555910,𒇆,𒇆,,
o0001778,http://www.wikidata.org/entity/Q87555911,𒇇,𒇇,,
o0001815,http://www.wikidata.org/entity/Q87555913,𒇈,𒇈,,
o0001814,http://www.wikidata.org/entity/Q87555914,𒇉,𒇉,,
o0001816,http://www.wikidata.org/entity/Q87555917,𒇊,𒇊,,
o0001817,http://www.wikidata.org/entity/Q87555919,𒇋,𒇋,,
o0001818,http://www.wikidata.org/entity/Q87555922,𒇌,𒇌,,
o0001781,http://www.wikidata.org/entity/Q87555923,𒇍,𒇍,,
o0023056,http://www.wikidata.org/entity/Q87555925,𒇎,𒇎,,
o0001820,http://www.wikidata.org/entity/Q87555928,𒇏,𒇏,,
o0001819,http://www.wikidata.org/entity/Q87555931,𒇐,𒇐,,
o0001822,http://www.wikidata.org/entity/Q87555934,𒇑,𒇑,,
o0001821,http://www.wikidata.org/entity/Q87555935,𒇒,𒇒,,
o0001783,http://www.wikidata.org/entity/Q87555938,𒇓,𒇓,,
o0001823,http://www.wikidata.org/entity/Q87555940,𒇔,𒇔,,
o0001801,http://www.wikidata.org/entity/Q87555942,𒇕,𒇕,,
o0001828,http://www.wikidata.org/entity/Q87555944,𒇖,𒇖,,
o0001827,http://www.wikidata.org/entity/Q87555946,𒇗,𒇗,,
o0001800,http://www.wikidata.org/entity/Q87555948,𒇘,𒇘,,
o0001784,http://www.wikidata.org/entity/Q87555950,𒇙,𒇙,,
o0001830,http://www.wikidata.org/entity/Q87555952,𒇚,𒇚,,
o0001831,http://www.wikidata.org/entity/Q87555953,𒇛,𒇛,,
o0001791,http://www.wikidata.org/entity/Q87555956,𒇜,𒇜,,
o0001794,http://www.wikidata.org/entity/Q87555958,𒇝,𒇝,,
o0001794,http://www.wikidata.org/entity/Q87555960,𒇞,𒇞,,
o0001843,http://www.wikidata.org/entity/Q87555962,𒇟,𒇟,,
o0001795,http://www.wikidata.org/entity/Q87555963,𒇠,𒇠,,
o0001832,http://www.wikidata.org/entity/Q87555965,𒇡,𒇡,,
o000183,http://www.wikidata.org/entity/Q87555967,𒇢,𒇢,,
o0001834,http://www.wikidata.org/entity/Q87555968,𒇣,𒇣,,
o0001785,http://www.wikidata.org/entity/Q87555970,𒇤,𒇤,,
o0001838,http://www.wikidata.org/entity/Q87555973,𒇥,𒇥,,
o0001786,http://www.wikidata.org/entity/Q87555975,𒇦,𒇦,,
o0001788,http://www.wikidata.org/entity/Q87555977,𒇧,𒇧,,
o0001789,http://www.wikidata.org/entity/Q87555978,𒇨,𒇨,,
o0001836,http://www.wikidata.org/entity/Q87555980,𒇩,𒇩,,
o0001839,http://www.wikidata.org/entity/Q87555982,𒇪,𒇪,,
o0000650,http://www.wikidata.org/entity/Q87555984,𒇫,𒇫,,
o0000307,http://www.wikidata.org/entity/Q87555985,𒇬,𒇬,,
o0001853,http://www.wikidata.org/entity/Q87555987,𒇭,𒇭,,
o0001851,http://www.wikidata.org/entity/Q87555989,𒇮,𒇮,,
o0000308,http://www.wikidata.org/entity/Q87555990,𒇯,𒇯,,
o0001847,http://www.wikidata.org/entity/Q87555993,𒇰,𒇰,,
o0000309,http://www.wikidata.org/entity/Q87555996,𒇱,𒇱,,
o0000422,http://www.wikidata.org/entity/Q87555998,𒇲,𒇲,,
o0000423,http://www.wikidata.org/entity/Q87556000,𒇳,𒇳,,
o0000424,http://www.wikidata.org/entity/Q87556001,𒇴,𒇴,,
o0001906,http://www.wikidata.org/entity/Q87556003,𒇵,𒇵,,
o0001904,http://www.wikidata.org/entity/Q87556005,𒇶,𒇶,,
o0000425,http://www.wikidata.org/entity/Q87556007,𒇷,𒇷,,
o0000426,http://www.wikidata.org/entity/Q87556009,𒇸,𒇸,,
o0000430,http://www.wikidata.org/entity/Q87556011,𒇹,𒇹,,
o0000431,http://www.wikidata.org/entity/Q87556012,𒇺,𒇺,,
o0000433,http://www.wikidata.org/entity/Q22906609,𒇻,𒇻,,
o0001928,http://www.wikidata.org/entity/Q87556017,𒇼,𒇼,,
o0000439,http://www.wikidata.org/entity/Q87556019,𒇽,𒇽,,
o0001964,http://www.wikidata.org/entity/Q87556020,𒇾,𒇾,,
o0001967,http://www.wikidata.org/entity/Q87556023,𒇿,𒇿,,
o0001971,http://www.wikidata.org/entity/Q87556025,𒈀,𒈀,,
o0001970,http://www.wikidata.org/entity/Q87556027,𒈁,𒈁,,
o0001973,http://www.wikidata.org/entity/Q87556029,𒈂,𒈂,,
o0001975,http://www.wikidata.org/entity/Q87556032,𒈃,𒈃,,
o0001976,http://www.wikidata.org/entity/Q87556034,𒈄,𒈄,,
o0001977,http://www.wikidata.org/entity/Q87556036,𒈅,𒈅,,
o0001977,http://www.wikidata.org/entity/Q87556038,𒈆,𒈆,,
o0001958,http://www.wikidata.org/entity/Q87556039,𒈇,𒈇,,
o0001979,http://www.wikidata.org/entity/Q87556041,𒈈,𒈈,,
o0001959,http://www.wikidata.org/entity/Q87556044,𒈉,𒈉,,
o0001980,http://www.wikidata.org/entity/Q87556046,𒈊,𒈊,,
o0001960,http://www.wikidata.org/entity/Q87556047,𒈋,𒈋,,
o0001981,http://www.wikidata.org/entity/Q87556049,𒈌,𒈌,,
o0001982,http://www.wikidata.org/entity/Q87556051,𒈍,𒈍,,
o0001962,http://www.wikidata.org/entity/Q87556053,𒈎,𒈎,,
o0001963,http://www.wikidata.org/entity/Q87556054,𒈏,𒈏,,
o0001985,http://www.wikidata.org/entity/Q87556056,𒈐,𒈐,,
o0000441,http://www.wikidata.org/entity/Q87556058,𒈑,𒈑,,
o0001953,http://www.wikidata.org/entity/Q87556061,𒈒,𒈒,,
o0001953,http://www.wikidata.org/entity/Q87556063,𒈓,𒈓,,
o0000651,http://www.wikidata.org/entity/Q87556065,𒈔,𒈔,,
o0000440,http://www.wikidata.org/entity/Q87556068,𒈕,𒈕,,
o0000443,http://www.wikidata.org/entity/Q87556070,𒈖,𒈖,,
o0000434,http://www.wikidata.org/entity/Q87556071,𒈗,𒈗,,
o0001912,http://www.wikidata.org/entity/Q87556073,𒈘,𒈘,,
o0001912,http://www.wikidata.org/entity/Q87556076,𒈙,𒈙,,
o0000435,http://www.wikidata.org/entity/Q87556078,𒈚,𒈚,,
o0000436,http://www.wikidata.org/entity/Q87556079,𒈛,𒈛,,
o0000437,http://www.wikidata.org/entity/Q87556081,𒈜,𒈜,,
o0000438,http://www.wikidata.org/entity/Q87556083,𒈝,𒈝,,
o0001926,http://www.wikidata.org/entity/Q87556085,𒈞,𒈞,,
o0001924,http://www.wikidata.org/entity/Q87556087,𒈟,𒈟,,
o0000444,http://www.wikidata.org/entity/Q87556088,𒈠,𒈠,,
o0001989,http://www.wikidata.org/entity/Q87556090,𒈡,𒈡,,
o0000445,http://www.wikidata.org/entity/Q87556093,𒈢,𒈢,,
o0000452,http://www.wikidata.org/entity/Q87556095,𒈣,𒈣,,
o0000446,http://www.wikidata.org/entity/Q87556097,𒈤,𒈤,,
o0000448,http://www.wikidata.org/entity/Q87556098,𒈥,𒈥,,
o0000449,http://www.wikidata.org/entity/Q87556100,𒈦,𒈦,,
o0000451,http://www.wikidata.org/entity/Q87556102,𒈧,𒈧,,
o0000453,http://www.wikidata.org/entity/Q87556104,𒈨,𒈨,,
o0000454,http://www.wikidata.org/entity/Q87556105,𒈩,𒈩,,
o0000455,http://www.wikidata.org/entity/Q87556107,𒈪,𒈪,,
o0000456,http://www.wikidata.org/entity/Q87556110,𒈫,𒈫,,
o0000457,http://www.wikidata.org/entity/Q87556112,𒈬,𒈬,,
o0002016,http://www.wikidata.org/entity/Q87556114,𒈭,𒈭,,
o0000458,http://www.wikidata.org/entity/Q87556115,𒈮,𒈮,,
o0000459,http://www.wikidata.org/entity/Q87556117,𒈯,𒈯,,
o0000460,http://www.wikidata.org/entity/Q87556119,𒈰,𒈰,,
o0000461,http://www.wikidata.org/entity/Q87556121,𒈱,𒈱,,
o0000463,http://www.wikidata.org/entity/Q87556122,𒈲,𒈲,,
o0002032,http://www.wikidata.org/entity/Q87556124,𒈳,𒈳,,
o0002033,http://www.wikidata.org/entity/Q87556127,𒈴,𒈴,,
o0002035,http://www.wikidata.org/entity/Q87556129,𒈵,𒈵,,
o0002024,http://www.wikidata.org/entity/Q87556130,𒈶,𒈶,,
o0002025,http://www.wikidata.org/entity/Q87556132,𒈷,𒈷,,
o0002021,http://www.wikidata.org/entity/Q87556134,𒈸,𒈸,,
o0000466,http://www.wikidata.org/entity/Q87556136,𒈹,𒈹,,
o0002040,http://www.wikidata.org/entity/Q87556138,𒈺,𒈺,,
o0002040,http://www.wikidata.org/entity/Q87556139,𒈻,𒈻,,
o0002040,http://www.wikidata.org/entity/Q87556141,𒈼,𒈼,,
o0000467,http://www.wikidata.org/entity/Q87556143,𒈽,𒈽,,
o0000469,http://www.wikidata.org/entity/Q87556145,𒈾,𒈾,,
o0000476,http://www.wikidata.org/entity/Q87556146,𒈿,𒈿,,
o0000470,http://www.wikidata.org/entity/Q87556148,𒉀,𒉀,,
o0000471,http://www.wikidata.org/entity/Q87556150,𒉁,𒉁,,
o0002057,http://www.wikidata.org/entity/Q87556151,𒉂,𒉂,,
o0002052,http://www.wikidata.org/entity/Q87556154,𒉃,𒉃,,
o0000473,http://www.wikidata.org/entity/Q87556156,𒉄,𒉄,,
o0000474,http://www.wikidata.org/entity/Q87556160,𒉆,𒉆,,
o0000475,http://www.wikidata.org/entity/Q87556162,𒉇,𒉇,,
o0000477,http://www.wikidata.org/entity/Q87556164,𒉈,𒉈,,
o0002070,http://www.wikidata.org/entity/Q87556166,𒉉,𒉉,,
o0002071,http://www.wikidata.org/entity/Q87556168,𒉊,𒉊,,
o0000478,http://www.wikidata.org/entity/Q87556169,𒉋,𒉋,,
o0000479,http://www.wikidata.org/entity/Q87556171,𒉌,𒉌,,
o0002120,http://www.wikidata.org/entity/Q87556173,𒉍,𒉍,,
o0000486,http://www.wikidata.org/entity/Q87556176,𒉎,𒉎,,
o0000482,http://www.wikidata.org/entity/Q87556177,𒉏,𒉏,,
o0002081,http://www.wikidata.org/entity/Q87556179,𒉐,𒉐,,
o0002080,http://www.wikidata.org/entity/Q87556181,𒉑,𒉑,,
o0000483,http://www.wikidata.org/entity/Q87556183,𒉒,𒉒,,
o0002095,http://www.wikidata.org/entity/Q87556184,𒉓,𒉓,,
o0002096,http://www.wikidata.org/entity/Q87556186,𒉔,𒉔,,
o0002083,http://www.wikidata.org/entity/Q87556188,𒉕,𒉕,,
o0002102,http://www.wikidata.org/entity/Q87556190,𒉖,𒉖,,
o0002085,http://www.wikidata.org/entity/Q87556192,𒉗,𒉗,,
o0002109,http://www.wikidata.org/entity/Q87556193,𒉘,𒉘,,
o0002111,http://www.wikidata.org/entity/Q87556195,𒉙,𒉙,,
o0002118,http://www.wikidata.org/entity/Q87556197,𒉚,𒉚,,
o0002118,http://www.wikidata.org/entity/Q87556198,𒉛,𒉛,,
o0002093,http://www.wikidata.org/entity/Q87556201,𒉜,𒉜,,
o0002094,http://www.wikidata.org/entity/Q87556203,𒉝,𒉝,,
o0002088,http://www.wikidata.org/entity/Q87556204,𒉞,𒉞,,
o0002114,http://www.wikidata.org/entity/Q87556206,𒉟,𒉟,,
o0000485,http://www.wikidata.org/entity/Q87556208,𒉠,𒉠,,
o0000487,http://www.wikidata.org/entity/Q87556210,𒉡,𒉡,,
o0000491,http://www.wikidata.org/entity/Q87556211,𒉢,𒉢,,
o0000492,http://www.wikidata.org/entity/Q87556424,𒋔,𒋔,,
o0002163,http://www.wikidata.org/entity/Q87556426,𒋕,𒋕,,
o0000488,http://www.wikidata.org/entity/Q87556213,𒉣,𒉣,,
o0002126,http://www.wikidata.org/entity/Q87556215,𒉤,𒉤,,
o0002129,http://www.wikidata.org/entity/Q87556216,𒉥,𒉥,,
o0002129,http://www.wikidata.org/entity/Q87556218,𒉦,𒉦,,
o0000630,http://www.wikidata.org/entity/Q87556220,𒉧,𒉧,,
o0002130,http://www.wikidata.org/entity/Q87556222,𒉨,𒉨,,
o0000489,http://www.wikidata.org/entity/Q87556224,𒉩,𒉩,,
o0002123,http://www.wikidata.org/entity/Q87556225,𒉪,𒉪,,
o0002122,http://www.wikidata.org/entity/Q87556227,𒉫,𒉫,,
o0002121,http://www.wikidata.org/entity/Q87556229,𒉬,𒉬,,
o0000490,http://www.wikidata.org/entity/Q87556231,𒉭,𒉭,,
o0002146,http://www.wikidata.org/entity/Q87556233,𒉮,𒉮,,
o0002147,http://www.wikidata.org/entity/Q87556235,𒉯,𒉯,,
o0002148,http://www.wikidata.org/entity/Q87556238,𒉰,𒉰,,
o0002149,http://www.wikidata.org/entity/Q87556239,𒉱,𒉱,,
o0002150,http://www.wikidata.org/entity/Q87556242,𒉲,𒉲,,
o0002151,http://www.wikidata.org/entity/Q87556244,𒉳,𒉳,,
o0002152,http://www.wikidata.org/entity/Q87556246,𒉴,𒉴,,
o0002153,http://www.wikidata.org/entity/Q87556248,𒉵,𒉵,,
o0002154,http://www.wikidata.org/entity/Q87556250,𒉶,𒉶,,
o0002155,http://www.wikidata.org/entity/Q87556252,𒉷,𒉷,,
o0002162,http://www.wikidata.org/entity/Q87556254,𒉸,𒉸,,
o0002161,http://www.wikidata.org/entity/Q87556256,𒉹,𒉹,,
o0000497,http://www.wikidata.org/entity/Q87556257,𒉺,𒉺,,
o0000498,http://www.wikidata.org/entity/Q87556259,𒉻,𒉻,,
o0000499,http://www.wikidata.org/entity/Q87556261,𒉼,𒉼,,
o0000500,http://www.wikidata.org/entity/Q87556262,𒉽,𒉽,,
o0000501,http://www.wikidata.org/entity/Q87556264,𒉾,𒉾,,
o0000502,http://www.wikidata.org/entity/Q87556267,𒉿,𒉿,,
o0002247,http://www.wikidata.org/entity/Q87556269,𒊀,𒊀,,
o0002246,http://www.wikidata.org/entity/Q87556270,𒊁,𒊁,,
o0002248,http://www.wikidata.org/entity/Q87556272,𒊂,𒊂,,
o0002249,http://www.wikidata.org/entity/Q87556274,𒊃,𒊃,,
o0002250,http://www.wikidata.org/entity/Q87556275,𒊄,𒊄,,
o0002252,http://www.wikidata.org/entity/Q87556277,𒊅,𒊅,,
o0002251,http://www.wikidata.org/entity/Q87556279,𒊆,𒊆,,
